Date,Open,High,Low,Close,Adj Close,Volume
2018-03-05,43.480000,44.919998,40.509998,42.099998,39.416416,98838200
2018-03-12,42.290001,43.340000,41.939999,42.299999,40.053581,86454200
2018-03-19,41.520000,42.689999,40.669998,41.599998,39.390755,81194700
2018-03-26,42.000000,42.750000,40.060001,42.209999,39.968361,60896800
2018-04-02,42.320000,43.689999,41.590000,42.740002,40.470215,71047200
2018-04-09,43.070000,45.169998,42.209999,44.980000,42.591251,77403100
2018-04-16,44.610001,48.169998,44.310001,47.630001,45.100521,78719100
2018-04-23,47.220001,49.150002,47.060001,48.349998,45.782280,70321900
2018-04-30,48.259998,49.900002,48.150002,49.700001,47.060589,53877900
2018-05-07,49.720001,53.580002,48.910000,52.630001,49.834984,90377100
2018-05-14,53.080002,56.000000,53.000000,54.770000,51.861340,95348800
2018-05-21,55.009998,55.099998,51.049999,51.480000,48.746056,86445200
2018-05-28,50.900002,53.080002,49.700001,52.759998,49.958076,78815900
2018-06-04,53.180000,56.750000,50.660000,50.889999,48.187389,120599200
2018-06-11,51.369999,52.360001,48.700001,49.130001,46.520863,103802800
2018-06-18,48.619999,49.290001,47.029999,48.009998,45.460339,85288900
2018-06-25,47.700001,50.099998,46.259998,49.590000,46.956429,72278000
2018-07-02,48.889999,50.439999,47.599998,50.340000,47.666599,46618200
2018-07-09,50.340000,51.099998,48.450001,50.310001,47.638195,60169200
2018-07-16,50.310001,51.669998,48.630001,48.720001,46.132633,71632400
2018-07-23,49.080002,53.669998,48.529999,53.450001,50.611439,120571500
2018-07-30,53.700001,54.980000,51.330002,52.549999,49.759235,103758300
2018-08-06,52.099998,53.650002,50.720001,51.709999,50.375149,71430100
2018-08-13,52.070000,52.910000,49.230000,50.799999,49.488640,96290700
2018-08-20,51.099998,54.459999,51.020000,54.150002,52.752163,64469500
2018-08-27,54.169998,56.410000,53.310001,53.619999,52.235844,68806200
2018-09-03,53.299999,54.169998,51.750000,53.480000,52.099457,34457800
2018-09-10,53.910000,55.230000,52.130001,55.200001,53.775059,65294900
2018-09-17,55.299999,61.009998,54.790001,61.009998,59.435074,79518900
2018-09-24,60.849998,62.419998,58.610001,59.820000,58.275795,85833600
2018-10-01,59.680000,62.189999,57.230000,57.490002,56.005943,90780500
2018-10-08,57.000000,58.320000,55.259998,56.480000,55.022015,74327000
2018-10-15,56.950001,58.919998,56.320000,56.529999,55.070724,84616200
2018-10-22,57.700001,58.419998,53.509998,55.599998,54.164730,108927300
2018-10-29,54.029999,58.259998,52.599998,57.500000,56.015686,97043500
2018-11-05,57.610001,58.770000,54.130001,54.650002,53.239258,85638700
2018-11-12,55.099998,56.349998,54.250000,56.150002,54.700535,82770000
2018-11-19,56.150002,56.279999,50.349998,50.349998,49.050255,74357200
2018-11-26,49.950001,53.689999,49.000000,52.799999,51.437012,137812300
2018-12-03,55.599998,55.680000,51.070000,51.290001,49.965992,109767000
2018-12-10,51.119999,51.740002,49.849998,50.880001,49.566574,81643800
2018-12-17,51.900002,52.400002,49.450001,50.860001,49.547092,118400200
2018-12-24,50.860001,51.200001,49.279999,51.000000,49.683475,39602700
2018-12-31,51.000000,52.450001,48.400002,52.189999,50.842758,90799700
2019-01-07,52.869999,54.060001,51.619999,52.380001,51.027855,99094000
2019-01-14,51.980000,55.599998,51.430000,54.759998,53.346413,95823100
2019-01-21,54.849998,56.200001,54.349998,56.150002,54.700535,55419500
2019-01-28,45.000000,47.439999,42.360001,46.250000,45.056095,380864200
2019-02-04,46.000000,46.099998,40.509998,43.160000,42.045860,166711400
2019-02-11,43.860001,46.020000,41.889999,45.880001,44.695648,157204800
2019-02-18,45.790001,47.060001,44.900002,46.990002,45.776993,103775900
2019-02-25,47.349998,47.750000,44.549999,46.740002,45.533447,89919100
2019-03-04,46.740002,48.959999,46.740002,48.849998,47.588978,61802700
2019-03-11,48.900002,51.240002,48.610001,50.549999,49.245094,101103900
2019-03-18,50.250000,52.389999,49.700001,50.049999,48.757999,126097500
2019-03-25,49.599998,51.599998,48.619999,50.930000,49.615284,103724500
2019-04-01,52.349998,53.299999,51.610001,51.980000,50.638180,90816700
2019-04-08,52.500000,53.389999,50.930000,51.480000,50.151085,71934500
2019-04-15,51.590000,53.799999,50.779999,52.580002,51.222691,71912600
2019-04-22,51.950001,52.000000,49.380001,50.419998,49.118446,72757200
2019-04-29,50.939999,51.060001,48.720001,50.400002,49.098969,46620800
2019-05-06,49.599998,50.139999,48.049999,49.459999,48.183231,81831700
2019-05-13,48.529999,48.930000,45.820000,47.720001,46.488148,134616600
2019-05-20,47.619999,49.430000,46.090000,48.310001,47.062920,118101100
2019-05-27,49.000000,51.000000,48.709999,49.000000,47.735104,113900800
2019-06-03,49.349998,49.599998,47.860001,48.660000,47.403881,78876700
2019-06-10,48.950001,52.250000,48.330002,51.400002,50.073154,119304200
2019-06-17,51.000000,53.099998,50.200001,52.439999,51.086304,92019700
2019-06-24,52.480000,52.480000,51.340000,51.820000,50.482307,61113500
2019-07-01,53.099998,54.160000,49.759998,50.360001,49.059998,135229900
2019-07-08,50.650002,52.779999,50.459999,51.810001,50.472569,81700400
2019-07-15,52.459999,53.470001,52.230000,52.720001,51.359077,75154900
2019-07-22,52.180000,52.660000,50.099998,50.230000,48.933353,72983100
2019-07-29,50.299999,50.599998,47.410000,47.840000,46.605049,107425300
2019-08-05,46.599998,47.490002,45.450001,45.490002,44.315716,128177000
2019-08-12,45.150002,46.799999,43.169998,43.689999,42.562176,105459800
2019-08-19,44.290001,44.590000,42.900002,43.279999,42.162762,98912800
2019-08-26,43.490002,46.330002,42.439999,45.570000,44.393646,105339600
2019-09-02,46.549999,47.189999,45.340000,46.450001,45.250931,69127600
2019-09-09,46.700001,50.299999,46.290001,49.790001,48.504715,124151400
2019-09-16,49.400002,49.439999,47.759998,48.419998,47.170074,95729600
2019-09-23,48.189999,48.580002,46.779999,47.660000,46.429695,67531300
2019-09-30,47.650002,48.880001,44.220001,46.590000,45.387318,98747200
2019-10-07,46.299999,48.919998,45.320000,48.639999,47.384399,76681600
2019-10-14,48.200001,48.290001,46.020000,46.029999,44.841774,81217700
2019-10-21,46.419998,48.560001,46.259998,48.560001,47.306465,77445000
2019-10-28,48.650002,48.799999,46.860001,48.439999,47.189560,78264900
2019-11-04,49.080002,50.529999,48.810001,49.180000,47.910458,98453400
2019-11-11,48.439999,48.490002,46.959999,47.000000,45.786736,64554300
2019-11-18,47.720001,50.029999,47.480000,50.029999,48.738514,73190600
2019-11-25,50.540001,51.500000,49.689999,49.980000,48.689808,90897300
2019-12-02,50.150002,51.689999,50.110001,51.349998,50.024441,69933800
2019-12-09,52.250000,54.000000,50.900002,53.759998,52.372227,102152400
2019-12-16,54.500000,54.990002,52.599998,54.790001,53.375641,118109000
2019-12-23,54.900002,55.000000,53.419998,53.599998,52.216358,44556100
2019-12-30,53.650002,54.500000,53.200001,53.930000,53.930000,46722600
2020-01-06,53.799999,54.369999,53.049999,53.360001,53.360001,88179900
2020-01-13,53.639999,57.090000,53.509998,57.000000,57.000000,126412900
2020-01-20,57.000000,57.360001,53.689999,53.799999,53.799999,102226200
2020-01-27,51.660000,52.090000,49.799999,50.270000,50.270000,138220500
2020-02-03,50.500000,53.919998,49.799999,52.099998,52.099998,103821800
2020-02-10,51.900002,53.380001,49.919998,51.000000,51.000000,124347000
2020-02-17,51.709999,53.490002,49.799999,50.130001,50.130001,111697000
2020-02-24,50.130001,50.130001,43.200001,44.310001,44.310001,122570900
2020-03-02,44.880001,49.090000,43.650002,44.610001,44.610001,201061800
2020-03-09,40.450001,45.340000,32.450001,42.900002,42.900002,302189700
2020-03-16,36.009998,43.570000,34.709999,35.189999,35.189999,274636500
2020-03-23,35.549999,42.410000,33.369999,40.099998,40.099998,185651700
