Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,0.975000,0.975000,0.926250,0.931250,0.444543,1580800
2015-01-05,0.942500,0.962500,0.918750,0.948750,0.452897,2581600
2015-01-06,0.953750,0.953750,0.932500,0.936250,0.446930,3143200
2015-01-07,0.950000,0.968750,0.938750,0.967500,0.461848,1613600
2015-01-08,0.957500,0.968750,0.950000,0.960000,0.458268,2098400
2015-01-09,0.955000,0.970000,0.912500,0.927500,0.442753,3756800
2015-01-12,0.928750,0.948750,0.923750,0.937500,0.447527,1572800
2015-01-13,0.941250,0.951250,0.927500,0.927500,0.442753,1203200
2015-01-14,0.927500,0.932500,0.908750,0.912500,0.435593,2667200
2015-01-15,0.908750,0.922500,0.900000,0.910000,0.475099,1853600
2015-01-16,0.915000,0.930000,0.911250,0.917500,0.479015,2553600
2015-01-19,0.915000,0.931250,0.900000,0.912500,0.476405,2296000
2015-01-20,0.923750,0.923750,0.872500,0.875000,0.456826,4637600
2015-01-21,0.876250,0.897500,0.865000,0.881250,0.460089,4798400
2015-01-22,0.880000,0.895000,0.868750,0.877500,0.458131,2961600
2015-01-23,0.875000,0.893750,0.857500,0.881250,0.460089,2736800
2015-01-26,0.882500,0.883750,0.833750,0.875000,0.456826,3516000
2015-01-27,0.875000,0.878750,0.830000,0.850000,0.443774,4622400
2015-01-28,0.828750,0.842500,0.803750,0.826250,0.431375,4401600
2015-01-29,0.823750,0.862500,0.810000,0.856250,0.447037,2913600
2015-01-30,0.836250,0.850000,0.822500,0.850000,0.443774,2573600
2015-02-02,0.835000,0.860000,0.835000,0.855000,0.446385,1972800
2015-02-03,0.860000,0.865000,0.815000,0.820000,0.428111,3435200
2015-02-04,0.830000,0.836250,0.806250,0.811250,0.423543,2541600
2015-02-05,0.808750,0.816250,0.782500,0.800000,0.417670,4316000
2015-02-06,0.795000,0.817500,0.751250,0.761250,0.397439,5083200
2015-02-09,0.751250,0.771250,0.746250,0.753750,0.393523,4903200
2015-02-10,0.760000,0.773750,0.752500,0.767500,0.400702,3325600
2015-02-11,0.775000,0.776250,0.716250,0.725000,0.378513,7108000
2015-02-12,0.725000,0.746250,0.715000,0.737500,0.385039,7673600
2015-02-13,0.737500,0.765000,0.732500,0.761250,0.397439,5374400
2015-02-18,0.770000,0.775000,0.748750,0.765000,0.399397,4189600
2015-02-19,0.767500,0.800000,0.760000,0.795000,0.415059,2551200
2015-02-20,0.795000,0.805000,0.788750,0.793750,0.414407,4831200
2015-02-23,0.802500,0.810000,0.787500,0.802500,0.418975,4311200
2015-02-24,0.802500,0.833750,0.802500,0.825000,0.430722,2980800
2015-02-25,0.825000,0.825000,0.793750,0.805000,0.420280,5300800
2015-02-26,0.815000,0.858750,0.788750,0.822500,0.429417,7412800
2015-02-27,0.825000,0.827500,0.750000,0.756250,0.394828,15342400
2015-03-02,0.756250,0.773750,0.745000,0.760000,0.396786,3664000
2015-03-03,0.758750,0.768750,0.731250,0.735000,0.383734,4124800
2015-03-04,0.733750,0.737500,0.693750,0.693750,0.362198,4445600
2015-03-05,0.700000,0.700000,0.681250,0.686250,0.358282,13774400
2015-03-06,0.677500,0.685000,0.637500,0.666250,0.347841,10964000
2015-03-09,0.658750,0.658750,0.616250,0.633750,0.330873,10820000
2015-03-10,0.632500,0.680000,0.631250,0.661250,0.345230,8119200
2015-03-11,0.675000,0.680000,0.653750,0.656250,0.342620,5138400
2015-03-12,0.657500,0.688750,0.657500,0.687500,0.358935,7116000
2015-03-13,0.686250,0.686250,0.647500,0.657500,0.343272,6496800
2015-03-16,0.668750,0.668750,0.627500,0.637500,0.332831,3424000
2015-03-17,0.636250,0.640000,0.616250,0.630000,0.328915,5212000
2015-03-18,0.626250,0.636250,0.617500,0.623750,0.325652,6967200
2015-03-19,0.620000,0.647500,0.620000,0.636250,0.332178,7293600
2015-03-20,0.640000,0.647500,0.631250,0.638750,0.333483,4244800
2015-03-23,0.641250,0.643750,0.632500,0.638750,0.333483,1476000
2015-03-24,0.642500,0.643750,0.625000,0.633750,0.330873,3553600
2015-03-25,0.631250,0.638750,0.621250,0.625000,0.326304,6748800
